Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,Perc_WIDA_AGP,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2024,16,Washoe,16321.2,Desert Skies MS,Regular,20,1,YES,17.8,8.8,22.1,YES,YES,NO,NO,NO,18.2,8.7,18.3,18.3,91.4,N/A,N/A,N/A,N/A,N/A,N/A,33.8,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16322.2,Herz MS,Regular,66,3,NO,61.4,51.7,62.2,NO,YES,YES,YES,NO,56.8,50.0,<5,<5,94.9,N/A,N/A,N/A,N/A,N/A,N/A,12.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16501.3,Wooster HS,Regular,40.5,2,YES,30.5,10.0,12.3,NO,NO,YES,YES,NO,N/A,N/A,8.5,8.5,N/A,81.1,60.5,43.6,41.6,80.8,90.0,54.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16502.3,Reno HS,Regular,83.5,5,NO,58.0,40.8,37.3,YES,YES,YES,YES,NO,N/A,N/A,13.7,13.7,N/A,90.6,71.0,59.6,65.0,89.9,92.5,24.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16503.3,Sparks HS,Regular,31.5,2,YES,11.2,5.9,5.4,NO,NO,YES,YES,NO,N/A,N/A,<5,<5,N/A,67.2,49.0,16.9,32.7,84.7,87.6,52.1,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16504.3,Hug HS,Regular,26.5,1,YES,20.6,12.2,14.2,NO,NO,YES,YES,NO,N/A,N/A,5.9,5.9,N/A,77.2,51.3,23.5,27.8,80.3,77.7,53.7,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16505.3,Reed HS,Regular,54,3,NO,43.4,17.4,12.8,YES,YES,YES,YES,NO,N/A,N/A,10.6,10.6,N/A,81.7,63.4,41.1,46.3,85.8,83.7,26.3,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16507.1,Inspire Academy ES,Alternative,N/A,Not Rated,YES,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16507.2,Inspire Academy MS,Alternative,33.3,Not Rated,YES,-,-,-,NO,NO,YES,YES,NO,-,-,N/A,N/A,61.5,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16507.3,Inspire Academy HS,Alternative,2,1,YES,7.6,6.2,-,-,N/A,YES,YES,NO,N/A,N/A,-,-,N/A,-,13.3,6.6,-,8.1,17.6,55.5,YES,6,NO,N/A,NO,N/A
2024,16,Washoe,16508.3,McQueen HS,Regular,78.5,4,NO,50.2,28.0,37.1,YES,YES,YES,NO,NO,N/A,N/A,10.9,10.9,N/A,89.4,76.1,59.0,61.1,92.5,91.4,34.4,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16509.3,Galena HS,Regular,85.5,5,NO,74.1,47.0,42.3,YES,YES,YES,NO,NO,N/A,N/A,<5,<5,N/A,94.8,83.0,65.4,70.6,89.7,91.5,18.9,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16510.3,Innovations HS,Alternative,10,1,YES,18.1,9.0,17.6,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,55.5,18.7,9.3,10.0,57.1,76.7,83.3,YES,1,NO,N/A,NO,N/A
2024,16,Washoe,16601.1,Gerlach K 12 ES,Regular,31.6,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16601.2,Gerlach K 12 MS,Regular,N/A,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16601.3,Gerlach K 12 HS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,N/A,N/A,-,-,-,-,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16602.3,Incline HS,Regular,85,5,NO,50.0,34.6,24.3,YES,YES,NO,NO,NO,N/A,N/A,26.6,26.6,N/A,95.3,87.6,69.8,50.0,>95,>95,20.7,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16603.3,TMCC Magnet HS,Regular,96.2,5,NO,>95,75.2,N/A,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,N/A,>95,>95,85.5,>95,>95,17.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16605.1,Sierra NV Acad CS ES,District Charter,18,1,YES,18.0,14.0,<5,YES,YES,NO,NO,NO,24.0,16.0,8.3,8.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16605.2,Sierra NV Acad CS MS,District Charter,38.8,2,YES,26.1,10.7,12.1,YES,YES,NO,NO,NO,28.7,18.7,-,-,87.1,N/A,N/A,N/A,N/A,N/A,N/A,12.1,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16606.3,Spanish Springs HS,Regular,61,3,NO,50.6,24.7,28.6,YES,YES,YES,NO,NO,N/A,N/A,11.7,11.7,N/A,88.2,67.5,50.0,51.9,82.7,81.5,23.4,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16607.3,North Valleys HS,Regular,42.5,2,NO,26.4,8.6,11.2,YES,YES,YES,YES,NO,N/A,N/A,17.5,17.5,N/A,77.1,63.6,35.5,33.7,82.2,79.2,39.3,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16608.3,ACE ACAD HS,District Charter,83,5,NO,40.9,16.6,33.3,YES,YES,NO,NO,NO,N/A,N/A,20.5,20.5,N/A,100.0,>95,>95,30.1,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16609.3,Damonte Ranch HS,Regular,64.5,3,NO,42.9,26.4,34.3,YES,YES,YES,YES,NO,N/A,N/A,20.5,20.5,N/A,83.5,73.3,46.7,64.0,86.2,86.9,34.3,NO,N/A,YES,N/A,NO,N/A
2024,16,Washoe,16610.3,enCompass CS HS,District Charter,10.5,1,YES,11.6,7.7,23.5,NO,NO,YES,YES,NO,N/A,N/A,-,-,N/A,89.2,28.5,<4.5,42.8,63.6,72.2,37.9,YES,6,NO,N/A,NO,N/A
2024,16,Washoe,16611.3,Arts Careers Tech HS,Regular,97,5,NO,72.6,44.9,46.1,YES,YES,NO,NO,NO,N/A,N/A,40.0,40.0,N/A,100.0,>95,>95,81.1,>95,>95,11.2,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16911.1,Picollo K 12 ES,Special Education,3.3,1,YES,<5,7.6,-,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.8,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16911.2,Picollo K 12 MS,Special Education,5.4,1,YES,-,-,-,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,76.9,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16911.3,Picollo K 12 HS,Special Education,2,1,YES,<5,<5,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,<5,-,41.6,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16917.1,Turning Point ES,Alternative,5,Not Rated,YES,7.1,6.6,-,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,2,NO,N/A,NO,N/A
2024,16,Washoe,16917.2,Turning Point MS,Alternative,43.6,2,YES,25.0,33.3,-,-,-,NO,NO,NO,40.0,40.0,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16917.3,Turning Point HS,Alternative,0,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,28.5,-,-,YES,5,NO,N/A,NO,N/A
2024,16,Washoe,16923.1,North Star Online ES,Alternative,41.1,2,NO,48.9,32.6,19.0,YES,YES,NO,NO,NO,37.5,31.2,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16923.2,North Star Online MS,Alternative,53.3,3,NO,49.6,25.9,50.0,YES,YES,NO,NO,NO,47.0,25.0,-,-,82.2,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,16,Washoe,16923.3,North Star Online HS,Alternative,32.7,2,NO,38.0,12.6,45.0,YES,YES,YES,NO,NO,N/A,N/A,-,-,N/A,91.4,39.1,13.0,35.7,73.1,73.3,12.2,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17101.1,Lund ES,Regular,30,2,NO,48.2,55.1,-,YES,YES,NO,NO,NO,42.1,22.2,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17103.1,Baker ES,Regular,57.2,3,NO,50.0,50.0,-,-,N/A,NO,NO,NO,44.4,50.0,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17201.1,Norman ES,Regular,21.1,1,YES,22.0,26.6,14.5,YES,YES,NO,NO,NO,29.2,29.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.5,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17203.1,McGill ES,Regular,28.3,2,YES,25.8,29.3,11.7,NO,NO,YES,NO,NO,35.1,38.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.6,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17301.2,White Pine MS,Regular,44.4,2,YES,33.0,28.8,46.7,YES,YES,NO,NO,NO,34.6,31.2,-,-,84.4,N/A,N/A,N/A,N/A,N/A,N/A,21.3,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17502.3,White Pine HS,Regular,67,3,NO,24.4,10.2,23.1,YES,YES,NO,NO,NO,N/A,N/A,9.0,9.0,N/A,89.4,74.3,67.5,42.6,>95,>95,27.4,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17601.2,Lund JSHS MS,Regular,46.1,2,NO,25.0,21.4,54.5,YES,YES,NO,NO,NO,17.3,27.2,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17601.3,Lund JSHS HS,Regular,70.9,4,NO,50.0,27.7,18.1,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,-,>95,-,20.0,NO,N/A,NO,N/A,NO,N/A
2024,17,White Pine,17903.3,Steptoe Valley HS,Alternative,23.1,1,NO,<5,<5,N/A,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,N/A,66.6,60.0,<5,66.6,62.5,50.0,YES,6,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",38435.1,Freedom Class ACAD ES,SPCSA,26.5,1,YES,36.2,36.8,7.2,YES,YES,NO,NO,NO,39.4,28.7,33.9,33.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.1,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",38435.2,Freedom Class ACAD MS,SPCSA,77.5,4,YES,47.5,34.0,44.7,YES,YES,NO,NO,NO,51.4,41.8,21.4,21.4,75.7,N/A,N/A,N/A,N/A,N/A,N/A,13.2,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",39438.1,Legacy N Valley ES,SPCSA,14,1,YES,32.0,22.7,<5,YES,YES,NO,NO,NO,28.1,14.2,34.3,34.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.7,NO,N/A,NO,N/A,YES,1
2024,18,"State Public Charter School Authority ",39438.2,Legacy N Valley MS,SPCSA,38,2,YES,37.6,18.2,29.0,YES,YES,NO,NO,NO,36.3,19.9,5.5,5.5,69.3,N/A,N/A,N/A,N/A,N/A,N/A,15.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",39439.1,Legacy Cadence ES,SPCSA,33.5,2,YES,35.8,33.8,11.8,YES,YES,NO,NO,NO,38.4,33.0,44.7,44.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",39439.2,Legacy Cadence MS,SPCSA,77.5,4,YES,50.9,29.2,54.2,YES,YES,NO,NO,NO,54.8,34.1,50.0,50.0,84.5,N/A,N/A,N/A,N/A,N/A,N/A,15.1,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",39440.1,Legacy SW ES,SPCSA,85.5,5,YES,64.8,58.8,25.1,YES,YES,NO,NO,NO,63.6,48.9,66.1,66.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.2,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",39440.2,Legacy SW MS,SPCSA,87.5,5,YES,62.7,47.0,50.3,YES,YES,NO,NO,NO,61.8,47.2,23.8,23.8,92.7,N/A,N/A,N/A,N/A,N/A,N/A,7.1,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",43100.1,Futuro ACAD ES,SPCSA,52.5,3,YES,41.5,27.5,7.1,YES,YES,NO,NO,NO,58.5,34.6,49.6,49.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.3,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",44437.1,Mater Northern NV ES,SPCSA,41,2,YES,36.8,43.4,<5,YES,YES,NO,NO,NO,35.0,42.0,47.7,47.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.8,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",44437.2,Mater Northern NV MS,SPCSA,47,2,YES,29.0,20.6,32.1,YES,YES,NO,NO,NO,33.1,21.4,50.9,50.9,>95,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",46100.1,DP Agassi ES,SPCSA,19,1,YES,28.0,27.1,7.6,YES,YES,NO,NO,NO,42.1,24.0,38.2,38.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.9,NO,N/A,NO,N/A,YES,1
2024,18,"State Public Charter School Authority ",46200.2,DP Agassi MS,SPCSA,38.5,2,YES,34.6,14.2,19.8,YES,YES,NO,NO,NO,39.9,15.6,33.3,33.3,>95,N/A,N/A,N/A,N/A,N/A,N/A,38.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",46300.3,DP Agassi  HS,SPCSA,50,3,YES,35.4,8.8,10.5,YES,YES,NO,NO,NO,N/A,N/A,8.3,8.3,N/A,100.0,54.1,<4.5,7.3,91.1,95.0,42.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",47434.1,SLAM ES,SPCSA,41,2,YES,33.9,34.6,<5,YES,YES,NO,NO,NO,37.5,32.2,55.1,55.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.6,NO,N/A,NO,N/A,YES,2
2024,18,"State Public Charter School Authority ",47434.2,SLAM MS,SPCSA,83,5,YES,49.5,35.9,33.7,YES,YES,NO,NO,NO,51.8,39.7,38.4,38.4,>95,N/A,N/A,N/A,N/A,N/A,N/A,14.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",47434.3,SLAM HS,SPCSA,80,4,YES,51.0,10.8,10.5,YES,YES,NO,NO,NO,N/A,N/A,24.5,24.5,N/A,92.7,81.4,69.4,37.1,>95,>95,14.7,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",48433.2,Equipo ACAD MS,SPCSA,54.5,3,YES,27.0,17.7,23.1,YES,YES,NO,NO,NO,30.4,27.9,29.1,29.1,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",48433.3,Equipo ACAD HS,SPCSA,82.5,5,YES,31.3,16.5,21.8,YES,YES,NO,NO,NO,N/A,N/A,33.3,33.3,N/A,100.0,>95,56.7,>95,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49432.1,Mater Mtn Vista  ES,SPCSA,74.5,4,YES,45.6,54.6,19.6,YES,YES,NO,NO,NO,54.8,67.4,55.5,55.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49432.2,Mater Mtn Vista  MS,SPCSA,73,4,YES,49.1,33.5,49.1,YES,YES,NO,NO,NO,50.6,36.0,42.3,42.3,>95,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49433.1,Mater Bonanza ES,SPCSA,39,2,YES,40.7,39.8,8.9,YES,YES,NO,NO,NO,34.3,34.3,48.9,48.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49433.2,Mater Bonanza MS,SPCSA,56,3,YES,38.0,25.0,34.7,YES,YES,NO,NO,NO,39.1,24.1,34.0,34.0,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49434.1,Mater East ES,SPCSA,67,4,YES,46.1,37.5,10.6,YES,YES,NO,NO,NO,57.1,40.1,51.0,51.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49434.2,Mater East MS,SPCSA,53,3,YES,39.5,21.8,25.9,YES,YES,NO,NO,NO,42.6,22.3,14.8,14.8,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",49434.3,Mater East HS,SPCSA,60.7,Not Rated,YES,49.7,9.0,9.0,YES,YES,NO,NO,NO,N/A,N/A,<5,<5,N/A,100.0,>95,92.5,N/A,N/A,N/A,5.9,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",50431.1,Amplus Durango ES,SPCSA,76.5,4,NO,63.5,61.4,21.8,YES,YES,YES,NO,NO,62.2,59.0,46.1,46.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.9,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",50431.2,Amplus Durango MS,SPCSA,69.5,3,NO,61.8,48.4,45.0,YES,YES,NO,NO,NO,60.0,48.2,16.0,16.0,88.2,N/A,N/A,N/A,N/A,N/A,N/A,10.3,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",50431.3,Amplus Durango HS,SPCSA,86.5,5,NO,77.1,40.1,30.3,YES,YES,NO,NO,NO,N/A,N/A,19.2,19.2,N/A,95.3,69.3,42.3,64.3,>95,>95,17.7,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",50432.1,Amplus Rainbow ES,SPCSA,86.5,5,YES,66.3,66.3,47.0,YES,YES,NO,NO,NO,65.6,58.2,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.3,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",51430.1,Founders ACAD ES,SPCSA,62,3,NO,48.0,55.9,21.6,YES,YES,NO,NO,NO,51.5,52.7,52.0,52.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",51430.2,Founders ACAD MS,SPCSA,58,3,NO,51.2,39.9,46.9,YES,YES,NO,NO,NO,48.9,36.1,15.3,15.3,70.1,N/A,N/A,N/A,N/A,N/A,N/A,14.9,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",51430.3,Founders ACAD HS,SPCSA,69.5,3,NO,78.9,21.0,17.5,YES,YES,NO,NO,NO,N/A,N/A,27.2,27.2,N/A,86.8,56.7,8.1,50.0,>95,>95,11.5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",52429.2,Leadership ACAD MS,SPCSA,58.3,3,NO,40.5,31.0,46.1,YES,YES,NO,NO,NO,43.9,32.9,-,-,83.9,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",52429.3,Leadership ACAD HS,SPCSA,71.6,4,NO,50.0,21.8,36.3,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,88.8,55.5,50.0,50.0,87.5,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",54428.1,Learning Bridge ES,SPCSA,36.1,2,NO,38.9,28.8,<5,YES,YES,NO,NO,NO,33.3,38.4,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",54428.2,Learning Bridge MS,SPCSA,70.5,4,NO,40.4,40.4,53.8,YES,YES,NO,NO,NO,39.1,50.0,-,-,92.8,N/A,N/A,N/A,N/A,N/A,N/A,18.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55200.1,Doral Cactus  ES,SPCSA,74,4,NO,64.7,63.3,10.0,YES,YES,NO,NO,NO,55.6,44.0,68.4,68.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55200.2,Doral Cactus  MS,SPCSA,95.5,5,NO,68.8,55.2,58.1,YES,YES,NO,NO,NO,67.3,54.3,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,5.7,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55201.1,Doral Fire Mesa ES,SPCSA,60.5,3,NO,60.3,54.4,11.7,YES,YES,NO,NO,NO,58.0,48.8,32.1,32.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55201.2,Doral Fire Mesa MS,SPCSA,91.5,5,NO,68.9,46.9,60.5,YES,YES,NO,NO,NO,69.0,47.1,20.0,20.0,>95,N/A,N/A,N/A,N/A,N/A,N/A,11.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55202.1,Doral Red Rock ES,SPCSA,89.5,5,NO,73.2,72.5,40.0,YES,YES,NO,NO,NO,68.2,56.9,65.6,65.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55202.2,Doral Red Rock MS,SPCSA,75.5,4,NO,69.2,51.1,66.4,YES,YES,NO,NO,NO,68.5,48.8,10.0,10.0,94.0,N/A,N/A,N/A,N/A,N/A,N/A,13.1,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55202.3,Doral Red Rock HS,SPCSA,84.5,5,NO,69.3,31.8,26.6,YES,YES,NO,NO,NO,N/A,N/A,16.1,16.1,N/A,99.3,77.8,59.1,44.8,>95,>95,23.2,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55203.1,Doral Saddle ES,SPCSA,69.5,4,NO,63.4,64.4,19.6,YES,YES,NO,NO,NO,48.1,50.6,56.0,56.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55203.2,Doral Saddle MS,SPCSA,95.5,5,NO,70.3,53.7,69.8,YES,YES,NO,NO,NO,66.4,54.8,28.5,28.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,9.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55204.1,Doral W Pebble ES,SPCSA,81,4,NO,64.1,61.6,21.4,YES,YES,NO,NO,NO,57.9,56.1,57.1,57.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",55204.2,Doral W Pebble MS,SPCSA,83,5,NO,66.8,54.2,60.0,YES,YES,NO,NO,NO,67.5,49.1,11.1,11.1,>95,N/A,N/A,N/A,N/A,N/A,N/A,6.3,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",57424.1,Honors ACAD ES,SPCSA,21.6,1,NO,44.1,19.1,12.0,YES,YES,NO,NO,NO,48.9,<5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",57424.2,Honors ACAD MS,SPCSA,59.4,3,NO,46.3,27.5,42.3,YES,YES,NO,NO,NO,50.7,31.7,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,18.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58422.1,Pinecrest Horizon ES,SPCSA,83.5,4,NO,63.3,74.0,21.4,YES,YES,NO,NO,NO,63.5,69.3,53.3,53.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58423.1,Pinecrest Cadence ES,SPCSA,57,3,NO,61.4,59.8,34.7,YES,YES,NO,NO,NO,52.0,52.1,23.5,23.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.9,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58423.2,Pinecrest Cadence MS,SPCSA,84,5,NO,64.5,59.5,58.0,YES,YES,NO,NO,NO,59.7,57.5,60.0,60.0,85.0,N/A,N/A,N/A,N/A,N/A,N/A,11.5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58423.3,Pinecrest Cadence HS,SPCSA,89,5,NO,72.2,45.6,34.2,YES,YES,NO,NO,NO,N/A,N/A,31.2,31.2,N/A,85.0,68.3,64.7,43.9,>95,>95,18.5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58425.1,Pinecrest Inspirada ES,SPCSA,74.5,4,NO,83.6,81.0,46.6,YES,YES,NO,NO,NO,72.8,50.3,46.6,46.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",58425.2,Pinecrest Inspirada MS,SPCSA,96.6,5,NO,85.3,82.6,81.1,YES,YES,NO,NO,NO,83.3,79.7,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,6.0,NO,N/A,NO,N/A,NO,N/A
