SCHOOL_ID,SCHOOL_YEAR,SCHOOL_NAME,TOTAL_ENROLLMENT,CHRONIC_ABSENTEEISM_RATE,ABSENTEEISM_TIER,ELA_PCT_PROFICIENT,ELA_SUPPRESSED,MATH_PCT_PROFICIENT,MATH_SUPPRESSED,DBT_UPDATED_AT
2341,2020,Justice Myron E Leavitt Middle School,1421,22,High,50,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2341,2021,Justice Myron E Leavitt Middle School,1335,33,Critical,46,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2341,2022,Justice Myron E Leavitt Middle School,1352,33,Critical,42,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2341,2023,Justice Myron E Leavitt Middle School,1420,27,High,45,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2341,2024,Justice Myron E Leavitt Middle School,1399,27,High,48,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2342,2020,Brian & Teri Cram Middle School,1581,24,High,32,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2342,2021,Brian & Teri Cram Middle School,1519,27,High,38,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2342,2022,Brian & Teri Cram Middle School,1402,38,Critical,35,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2342,2023,Brian & Teri Cram Middle School,1369,36,Critical,36,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2342,2024,Brian & Teri Cram Middle School,1431,32,Critical,34,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2343,2020,Mario C & JoAnne Monaco Middle School,1253,47,Critical,26,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2343,2021,Mario C & JoAnne Monaco Middle School,1131,50,Critical,28,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2343,2022,Mario C & JoAnne Monaco Middle School,1123,50,Critical,23,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2343,2023,Mario C & JoAnne Monaco Middle School,1020,40,Critical,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2343,2024,Mario C & JoAnne Monaco Middle School,925,34,Critical,27,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2344,2020,Jack Lund Schofield Middle School,1084,36,Critical,36,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2344,2021,Jack Lund Schofield Middle School,987,41,Critical,41,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2344,2022,Jack Lund Schofield Middle School,1019,39,Critical,27,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2344,2023,Jack Lund Schofield Middle School,1001,26,High,35,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2344,2024,Jack Lund Schofield Middle School,988,22,High,45,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2345,2020,Marvin M Sedway Middle School,1216,59,Critical,21,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2345,2021,Marvin M Sedway Middle School,1074,48,Critical,21,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2345,2022,Marvin M Sedway Middle School,1041,50,Critical,25,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2345,2023,Marvin M Sedway Middle School,1027,46,Critical,22,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2345,2024,Marvin M Sedway Middle School,1038,43,Critical,22,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2346,2020,Kathleen & Tim Harney Middle School,1609,53,Critical,25,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2346,2021,Kathleen & Tim Harney Middle School,1451,57,Critical,26,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2346,2022,Kathleen & Tim Harney Middle School,1279,46,Critical,22,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2346,2023,Kathleen & Tim Harney Middle School,1248,44,Critical,17,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2346,2024,Kathleen & Tim Harney Middle School,1292,41,Critical,21,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2347,2020,Victoria Fertitta Middle School,1378,37,Critical,57,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2347,2021,Victoria Fertitta Middle School,1256,29,High,56,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2347,2022,Victoria Fertitta Middle School,1243,21,High,47,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2347,2023,Victoria Fertitta Middle School,1216,11,Moderate,50,FALSE,40,FALSE,2026-06-23 16:30:42.783 -0700
2347,2024,Victoria Fertitta Middle School,1172,6,Low,55,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2348,2020,Ralph Cadwallader Middle School,1445,29,High,48,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2348,2021,Ralph Cadwallader Middle School,1402,29,High,51,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2348,2022,Ralph Cadwallader Middle School,1396,25,High,46,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2348,2023,Ralph Cadwallader Middle School,1522,21,High,43,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2348,2024,Ralph Cadwallader Middle School,1519,19,Moderate,55,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2349,2020,Lawrence & Heidi Canarelli Middle School,1594,31,Critical,54,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2349,2021,Lawrence & Heidi Canarelli Middle School,1471,31,Critical,56,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2349,2022,Lawrence & Heidi Canarelli Middle School,1500,28,High,47,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2349,2023,Lawrence & Heidi Canarelli Middle School,1529,27,High,46,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2349,2024,Lawrence & Heidi Canarelli Middle School,1540,24,High,52,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2350,2020,Charles Arthur Hughes Middle School,541,40,Critical,31,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2350,2021,Charles Arthur Hughes Middle School,566,38,Critical,39,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2350,2022,Charles Arthur Hughes Middle School,541,26,High,45,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2350,2023,Charles Arthur Hughes Middle School,548,24,High,39,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2350,2024,Charles Arthur Hughes Middle School,552,30,Critical,42,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2352,2020,Clifford O Findlay Middle School,1180,58,Critical,27,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2352,2021,Clifford O Findlay Middle School,1085,54,Critical,21,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2352,2022,Clifford O Findlay Middle School,1206,48,Critical,19,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2352,2023,Clifford O Findlay Middle School,1211,41,Critical,21,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2352,2024,Clifford O Findlay Middle School,1333,41,Critical,24,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2353,2020,Jack & Terry Mannion Middle School,1429,20,High,56,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2353,2021,Jack & Terry Mannion Middle School,1408,25,High,62,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2353,2022,Jack & Terry Mannion Middle School,1368,27,High,61,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2353,2023,Jack & Terry Mannion Middle School,1390,21,High,59,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2353,2024,Jack & Terry Mannion Middle School,1463,18,Moderate,64,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2354,2020,Anthony Saville Middle School,1549,41,Critical,46,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2354,2021,Anthony Saville Middle School,1446,35,Critical,49,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2354,2022,Anthony Saville Middle School,1480,35,Critical,39,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2354,2023,Anthony Saville Middle School,1415,31,Critical,41,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2354,2024,Anthony Saville Middle School,1477,29,High,47,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2355,2020,Del E Webb Middle School,1616,20,High,65,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2355,2021,Del E Webb Middle School,1584,26,High,64,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2355,2022,Del E Webb Middle School,1582,28,High,56,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2355,2023,Del E Webb Middle School,1640,20,High,53,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2355,2024,Del E Webb Middle School,1684,22,High,62,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2356,2020,Jerome Mack Middle School,1220,31,Critical,15,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2356,2021,Jerome Mack Middle School,1114,51,Critical,26,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2356,2022,Jerome Mack Middle School,1069,55,Critical,20,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2356,2023,Jerome Mack Middle School,956,43,Critical,16,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2356,2024,Jerome Mack Middle School,947,36,Critical,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2357,2020,Dr William H Bailey Middle School,1395,66,Critical,26,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2357,2021,Dr William H Bailey Middle School,1295,55,Critical,24,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2357,2022,Dr William H Bailey Middle School,1294,58,Critical,19,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2357,2023,Dr William H Bailey Middle School,1181,42,Critical,15,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2357,2024,Dr William H Bailey Middle School,1121,34,Critical,20,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2358,2020,Odyssey Charter Schools 6-8 Middle School,653,,Critical,62,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2358,2021,Odyssey Charter Schools 6-8 Middle School,620,,Critical,59,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2358,2022,Odyssey Charter Schools 6-8 Middle School,599,,Critical,56,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2358,2023,Odyssey Charter Schools 6-8 Middle School,595,,Critical,51,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2358,2024,Odyssey Charter Schools 6-8 Middle School,605,,Critical,57,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2359,2020,Carroll M Johnston STEM Academy of Environmental Studies,1279,52,Critical,30,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2359,2021,Carroll M Johnston STEM Academy of Environmental Studies,1236,51,Critical,31,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2359,2022,Carroll M Johnston STEM Academy of Environmental Studies,1265,55,Critical,21,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2359,2023,Carroll M Johnston STEM Academy of Environmental Studies,1266,48,Critical,20,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2359,2024,Carroll M Johnston STEM Academy of Environmental Studies,967,33,Critical,33,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2360,2020,Lois & Jerry Tarkanian Middle School,1998,22,High,52,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2360,2021,Lois & Jerry Tarkanian Middle School,1336,31,Critical,60,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2360,2022,Lois & Jerry Tarkanian Middle School,1264,28,High,54,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2360,2023,Lois & Jerry Tarkanian Middle School,1271,21,High,55,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2360,2024,Lois & Jerry Tarkanian Middle School,1313,22,High,62,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2361,2020,Edmundo Eddie Elementary Schoolcobedo Sr Middle School,974,38,Critical,42,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2361,2021,Edmundo Eddie Elementary Schoolcobedo Sr Middle School,914,35,Critical,39,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2361,2022,Edmundo Eddie Elementary Schoolcobedo Sr Middle School,871,36,Critical,34,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2361,2023,Edmundo Eddie Elementary Schoolcobedo Sr Middle School,865,34,Critical,36,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2361,2024,Edmundo Eddie Elementary Schoolcobedo Sr Middle School,918,33,Critical,44,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2362,2020,Wilbur & Theresa Faiss Middle School,1762,46,Critical,38,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2362,2021,Wilbur & Theresa Faiss Middle School,1253,30,Critical,50,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2362,2022,Wilbur & Theresa Faiss Middle School,1270,36,Critical,40,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2362,2023,Wilbur & Theresa Faiss Middle School,1252,22,High,43,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2362,2024,Wilbur & Theresa Faiss Middle School,1284,18,Moderate,51,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2363,2020,Innovations International Charter JR/SR High School,305,8,Low,24,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2363,2021,Innovations International Charter JR/SR High School,283,49,Critical,26,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2363,2022,Innovations International Charter JR/SR High School,346,51,Critical,25,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2363,2023,Innovations International Charter JR/SR High School,302,49,Critical,16,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2363,2024,Innovations International Charter JR/SR High School,287,35,Critical,35,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2364,2020,FuturEdge Academy Middle School,163,19,Moderate,11,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2364,2021,FuturEdge Academy Middle School,147,32,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2364,2022,FuturEdge Academy Middle School,104,47,Critical,24,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2364,2023,FuturEdge Academy Middle School,71,32,Critical,18,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2364,2024,FuturEdge Academy Middle School,76,32,Critical,28,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2368,2021,Barry and June Gunderson Middle School,1288,30,Critical,58,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2368,2022,Barry and June Gunderson Middle School,1336,27,High,54,FALSE,43,FALSE,2026-06-23 16:30:42.783 -0700
2368,2023,Barry and June Gunderson Middle School,1438,22,High,57,FALSE,49,FALSE,2026-06-23 16:30:42.783 -0700
2368,2024,Barry and June Gunderson Middle School,1517,21,High,65,FALSE,51,FALSE,2026-06-23 16:30:42.783 -0700
2369,2020,Jo Mackey Middle School,91,11,Moderate,35,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2369,2021,Jo Mackey Middle School,171,29,High,65,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2369,2022,Jo Mackey Middle School,262,22,High,47,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2369,2023,Jo Mackey Middle School,254,18,Moderate,62,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2369,2024,Jo Mackey Middle School,244,9,Low,69,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2501,2021,Hannah Marie Brown Elementary School,600,17,Moderate,68,FALSE,59,FALSE,2026-06-23 16:30:42.783 -0700
2501,2022,Hannah Marie Brown Elementary School,629,16,Moderate,63,FALSE,52,FALSE,2026-06-23 16:30:42.783 -0700
2501,2023,Hannah Marie Brown Elementary School,661,17,Moderate,57,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2501,2024,Hannah Marie Brown Elementary School,626,18,Moderate,58,FALSE,50,FALSE,2026-06-23 16:30:42.783 -0700
2607,2023,Centennial High School,2988,38,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2615,2020,Explore Knowledge Academy Elementary School,446,,Critical,46,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2615,2021,Explore Knowledge Academy Elementary School,404,14,Moderate,54,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2615,2022,Explore Knowledge Academy Elementary School,402,22,High,57,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2615,2023,Explore Knowledge Academy Elementary School,369,15,Moderate,54,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2615,2024,Explore Knowledge Academy Elementary School,329,10,Moderate,60,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2616,2020,Explore Knowledge Academy JR/SR High School,279,,Critical,56,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2616,2021,Explore Knowledge Academy JR/SR High School,279,12,Moderate,64,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2616,2022,Explore Knowledge Academy JR/SR High School,300,13,Moderate,57,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2616,2023,Explore Knowledge Academy JR/SR High School,282,8,Low,67,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2616,2024,Explore Knowledge Academy JR/SR High School,270,5,Low,70,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2621,2020,The Delta Academy JR/SR High School,734,,Critical,26,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2621,2021,The Delta Academy JR/SR High School,771,9,Low,26,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2621,2022,The Delta Academy JR/SR High School,1141,10,Moderate,24,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2621,2023,The Delta Academy JR/SR High School,1218,12,Moderate,17,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2621,2024,The Delta Academy JR/SR High School,1445,16,Moderate,35,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2625,2020,NV Learning Academy JR/SR High School,348,,Critical,76,FALSE,57,FALSE,2026-06-23 16:30:42.783 -0700
2625,2021,NV Learning Academy JR/SR High School,4053,,Critical,54,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2625,2022,NV Learning Academy JR/SR High School,3137,60,Critical,34,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2625,2023,NV Learning Academy JR/SR High School,3204,57,Critical,30,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2625,2024,NV Learning Academy JR/SR High School,3352,51,Critical,30,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2626,2020,NV Learning Academy Elementary School,52,14,Moderate,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2626,2021,NV Learning Academy Elementary School,3988,48,Critical,38,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2626,2022,NV Learning Academy Elementary School,1728,45,Critical,33,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2626,2023,NV Learning Academy Elementary School,1204,34,Critical,22,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2626,2024,NV Learning Academy Elementary School,1029,33,Critical,33,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2716,2021,Acceleration Academy,825,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2777,2022,Clark County Detention Center JR/SR High School,28,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2911,2020,Variety JR/SR High School,123,35,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2911,2021,Variety JR/SR High School,117,52,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2911,2022,Variety JR/SR High School,104,44,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2911,2023,Variety JR/SR High School,106,41,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2912,2020,Juvenile Detention 6-12 JR/SR High School,34,9,Low,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2912,2021,Juvenile Detention 6-12 JR/SR High School,31,13,Moderate,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2912,2022,Juvenile Detention 6-12 JR/SR High School,68,6,Low,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2912,2023,Juvenile Detention 6-12 JR/SR High School,97,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2912,2024,Juvenile Detention 6-12 JR/SR High School,105,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2913,2020,Spring Mountain JR/SR High School,51,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2913,2021,Spring Mountain JR/SR High School,44,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2913,2022,Spring Mountain JR/SR High School,60,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2913,2023,Spring Mountain JR/SR High School,77,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2913,2024,Spring Mountain JR/SR High School,81,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2916,2020,Miley Achievement Center JR/SR High School,89,83,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2916,2021,Miley Achievement Center JR/SR High School,82,75,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2916,2022,Miley Achievement Center JR/SR High School,64,69,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2916,2023,Miley Achievement Center JR/SR High School,54,77,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2916,2024,Miley Achievement Center JR/SR High School,59,53,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2917,2020,Miley Achievement Center Elementary School,31,84,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2917,2021,Miley Achievement Center Elementary School,,81,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2917,2022,Miley Achievement Center Elementary School,11,62,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2917,2023,Miley Achievement Center Elementary School,12,41,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2917,2024,Miley Achievement Center Elementary School,23,42,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2927,2020,Desert Willow JR/SR High School,16,14,Moderate,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2927,2021,Desert Willow JR/SR High School,,11,Moderate,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2927,2022,Desert Willow JR/SR High School,15,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2927,2023,Desert Willow JR/SR High School,20,8,Low,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2927,2024,Desert Willow JR/SR High School,32,8,Low,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2928,2020,South Academic Center JR/SR High School,54,93,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2928,2021,South Academic Center JR/SR High School,26,68,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2928,2022,South Academic Center JR/SR High School,182,52,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2928,2023,South Academic Center JR/SR High School,121,73,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2928,2024,South Academic Center JR/SR High School,115,69,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2932,2020,Cowan Academic Center JR/SR High School,26,89,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2932,2021,Cowan Academic Center JR/SR High School,20,72,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2932,2022,Cowan Academic Center JR/SR High School,80,72,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2932,2023,Cowan Academic Center JR/SR High School,127,76,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2932,2024,Cowan Academic Center JR/SR High School,98,62,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2933,2020,Peterson Academic Center JR/SR High School,41,75,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2933,2021,Peterson Academic Center JR/SR High School,53,74,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2933,2022,Peterson Academic Center JR/SR High School,127,71,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2933,2023,Peterson Academic Center JR/SR High School,154,70,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2933,2024,Peterson Academic Center JR/SR High School,113,64,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2935,2020,Variety Elementary School,31,53,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2935,2021,Variety Elementary School,21,67,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2935,2022,Variety Elementary School,19,45,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2935,2023,Variety Elementary School,21,61,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2965,2023,Quest Program,11,,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2965,2024,Quest Program,,5,Low,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2935,2024,Variety Elementary School,28,49,Critical,,,,,2026-06-23 16:30:42.783 -0700
2716,2023,Acceleration Academy,1594,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2619,2020,Legacy High School,2789,58,Critical,,,,,2026-06-23 16:30:42.783 -0700
2087,2020,Rainbow Dreams Early Learning Academy,88,89,Critical,,,,,2026-06-23 16:30:42.783 -0700
2716,2024,Acceleration Academy,2092,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2607,2020,Centennial High School,2745,51,Critical,,,,,2026-06-23 16:30:42.783 -0700
2607,2021,Centennial High School,2787,51,Critical,,,,,2026-06-23 16:30:42.783 -0700
2215,2022,John F Miller ,113,72,Critical,,,,,2026-06-23 16:30:42.783 -0700
2215,2021,John F Miller ,118,77,Critical,,,,,2026-06-23 16:30:42.783 -0700
2777,2020,Clark County Detention Center JR/SR High School,36,,Critical,,,,,2026-06-23 16:30:42.783 -0700
2911,2024,Variety JR/SR High School,113,43,Critical,,,,,2026-06-23 16:30:42.783 -0700
2087,2024,Rainbow Dreams Early Learning Academy,231,22,High,,,,,2026-06-23 16:30:42.783 -0700
2087,2021,Rainbow Dreams Early Learning Academy,273,53,Critical,,,,,2026-06-23 16:30:42.783 -0700
2619,2023,Legacy High School,2640,47,Critical,,,,,2026-06-23 16:30:42.783 -0700
2215,2023,John F Miller ,111,61,Critical,,,,,2026-06-23 16:30:42.783 -0700
2250,2023,Andrew Mitchell Elementary School,373,18,Moderate,,,,,2026-06-23 16:30:42.783 -0700
2619,2021,Legacy High School,2853,52,Critical,,,,,2026-06-23 16:30:42.783 -0700
2607,2024,Centennial High School,2961,37,Critical,,,,,2026-06-23 16:30:42.783 -0700
2087,2022,Rainbow Dreams Early Learning Academy,276,51,Critical,,,,,2026-06-23 16:30:42.783 -0700
2716,2020,Acceleration Academy,582,,Critical,,,,,2026-06-23 16:30:42.783 -0700
