SCHOOL_ID,SCHOOL_NAME,REGION,SCHOOL_YEAR,ELA_PCT,ELA_PRIOR_YEAR,ELA_YOY_CHANGE,ELA_DIRECTION,MATH_PCT,MATH_PRIOR_YEAR,MATH_YOY_CHANGE,MATH_DIRECTION,COMPOSITE_PCT,COMPOSITE_YOY_CHANGE
2083,Thomas ORoarke Elementary School,Region 1,2021,65,56,9,Up,54,35,19,Up,59.5,14.0
2083,Thomas ORoarke Elementary School,Region 1,2021,65,56,9,Up,54,35,19,Up,59.5,14.0
2083,Thomas ORoarke Elementary School,Region 1,2022,67,65,2,Up,59,54,5,Up,63.0,3.5
2083,Thomas ORoarke Elementary School,Region 1,2022,67,65,2,Up,59,54,5,Up,63.0,3.5
2083,Thomas ORoarke Elementary School,Region 1,2023,64,67,-3,Down,64,59,5,Up,64.0,1.0
2083,Thomas ORoarke Elementary School,Region 1,2023,64,67,-3,Down,64,59,5,Up,64.0,1.0
2083,Thomas ORoarke Elementary School,Region 1,2024,70,64,6,Up,61,64,-3,Down,65.5,1.5
2083,Thomas ORoarke Elementary School,Region 1,2024,70,64,6,Up,61,64,-3,Down,65.5,1.5
2179,Eileen B Brookman Elementary School,Region 2,2020,33,,,,15,,,,24.0,
2179,Eileen B Brookman Elementary School,Region 2,2021,36,33,3,Up,28,15,13,Up,32.0,8.0
2179,Eileen B Brookman Elementary School,Region 2,2022,42,36,6,Up,24,28,-4,Down,33.0,1.0
2179,Eileen B Brookman Elementary School,Region 2,2023,42,42,0,Flat,33,24,9,Up,37.5,4.5
2179,Eileen B Brookman Elementary School,Region 2,2024,50,42,8,Up,44,33,11,Up,47.0,9.5
2284,Hal Smith Elementary School,Region 2,2020,12,,,,6,,,,9.0,
2284,Hal Smith Elementary School,Region 2,2021,11,12,-1,Down,9,6,3,Up,10.0,1.0
2284,Hal Smith Elementary School,Region 2,2022,16,11,5,Up,9,9,0,Flat,12.5,2.5
2284,Hal Smith Elementary School,Region 2,2023,15,16,-1,Down,8,9,-1,Down,11.5,-1.0
2284,Hal Smith Elementary School,Region 2,2024,17,15,2,Up,9,8,1,Up,13.0,1.5
2084,Carolyn S Reedom Elementary School,Region 2,2020,43,,,,29,,,,36.0,
2084,Carolyn S Reedom Elementary School,Region 2,2021,48,43,5,Up,35,29,6,Up,41.5,5.5
2084,Carolyn S Reedom Elementary School,Region 2,2022,48,48,0,Flat,37,35,2,Up,42.5,1.0
2084,Carolyn S Reedom Elementary School,Region 2,2023,52,48,4,Up,48,37,11,Up,50.0,7.5
2084,Carolyn S Reedom Elementary School,Region 2,2024,54,52,2,Up,54,48,6,Up,54.0,4.0
2116,Gwendolyn Woolley Elementary School,Region 2,2020,21,,,,7,,,,14.0,
2116,Gwendolyn Woolley Elementary School,Region 2,2021,26,21,5,Up,15,7,8,Up,20.5,6.5
2116,Gwendolyn Woolley Elementary School,Region 2,2022,28,26,2,Up,16,15,1,Up,22.0,1.5
2116,Gwendolyn Woolley Elementary School,Region 2,2023,29,28,1,Up,21,16,5,Up,25.0,3.0
2116,Gwendolyn Woolley Elementary School,Region 2,2024,32,29,3,Up,19,21,-2,Down,25.5,0.5
2209,Fay Herron Elementary School,Region 3,2020,33,,,,23,,,,28.0,
2209,Fay Herron Elementary School,Region 3,2021,35,33,2,Up,32,23,9,Up,33.5,5.5
2209,Fay Herron Elementary School,Region 3,2022,41,35,6,Up,37,32,5,Up,39.0,5.5
2209,Fay Herron Elementary School,Region 3,2023,36,41,-5,Down,35,37,-2,Down,35.5,-3.5
2209,Fay Herron Elementary School,Region 3,2024,32,36,-4,Down,32,35,-3,Down,32.0,-3.5
2126,David M Cox Elementary School,Region 3,2020,49,,,,32,,,,40.5,
2126,David M Cox Elementary School,Region 3,2021,56,49,7,Up,49,32,17,Up,52.5,12.0
2126,David M Cox Elementary School,Region 3,2022,56,56,0,Flat,48,49,-1,Down,52.0,-0.5
2126,David M Cox Elementary School,Region 3,2023,59,56,3,Up,54,48,6,Up,56.5,4.5
2126,David M Cox Elementary School,Region 3,2024,63,59,4,Up,56,54,2,Up,59.5,3.0
2303,Hyde Park Middle School,Region 2,2020,61,,,,52,,,,56.5,
2303,Hyde Park Middle School,Region 2,2021,57,61,-4,Down,48,52,-4,Down,52.5,-4.0
2303,Hyde Park Middle School,Region 2,2022,55,57,-2,Down,46,48,-2,Down,50.5,-2.0
2303,Hyde Park Middle School,Region 2,2023,52,55,-3,Down,46,46,0,Flat,49.0,-1.5
2303,Hyde Park Middle School,Region 2,2024,51,52,-1,Down,44,46,-2,Down,47.5,-1.5
2163,Berkeley L Bunker Elementary School,Region 1,2020,25,,,,8,,,,16.5,
2163,Berkeley L Bunker Elementary School,Region 1,2021,31,25,6,Up,25,8,17,Up,28.0,11.5
2163,Berkeley L Bunker Elementary School,Region 1,2022,24,31,-7,Down,22,25,-3,Down,23.0,-5.0
2163,Berkeley L Bunker Elementary School,Region 1,2023,24,24,0,Flat,22,22,0,Flat,23.0,0.0
2163,Berkeley L Bunker Elementary School,Region 1,2024,21,24,-3,Down,22,22,0,Flat,21.5,-1.5
2219,Helen Anderson Toland International Academy,Region 1,2020,28,,,,,,,,28.0,
2219,Helen Anderson Toland International Academy,Region 1,2021,35,28,7,Up,20,,,,27.5,-0.5
2219,Helen Anderson Toland International Academy,Region 1,2022,33,35,-2,Down,35,20,15,Up,34.0,6.5
2219,Helen Anderson Toland International Academy,Region 1,2023,49,33,16,Up,39,35,4,Up,44.0,10.0
2219,Helen Anderson Toland International Academy,Region 1,2024,46,49,-3,Down,45,39,6,Up,45.5,1.5
2200,William V Wright Elementary School,Region 1,2020,44,,,,27,,,,35.5,
2200,William V Wright Elementary School,Region 1,2021,52,44,8,Up,41,27,14,Up,46.5,11.0
2200,William V Wright Elementary School,Region 1,2022,55,52,3,Up,52,41,11,Up,53.5,7.0
2200,William V Wright Elementary School,Region 1,2023,56,55,1,Up,39,52,-13,Down,47.5,-6.0
2200,William V Wright Elementary School,Region 1,2024,51,56,-5,Down,46,39,7,Up,48.5,1.0
2109,M J Christensen Elementary School,Region 2,2020,45,,,,16,,,,30.5,
2109,M J Christensen Elementary School,Region 2,2021,46,45,1,Up,28,16,12,Up,37.0,6.5
2109,M J Christensen Elementary School,Region 2,2022,44,46,-2,Down,29,28,1,Up,36.5,-0.5
2109,M J Christensen Elementary School,Region 2,2023,42,44,-2,Down,33,29,4,Up,37.5,1.0
2109,M J Christensen Elementary School,Region 2,2024,52,42,10,Up,41,33,8,Up,46.5,9.0
2119,Wing and Lilly Fong Elementary School,Region 1,2020,26,,,,11,,,,18.5,
2119,Wing and Lilly Fong Elementary School,Region 1,2021,35,26,9,Up,27,11,16,Up,31.0,12.5
2119,Wing and Lilly Fong Elementary School,Region 1,2022,32,35,-3,Down,29,27,2,Up,30.5,-0.5
2119,Wing and Lilly Fong Elementary School,Region 1,2023,36,32,4,Up,30,29,1,Up,33.0,2.5
2119,Wing and Lilly Fong Elementary School,Region 1,2024,34,36,-2,Down,26,30,-4,Down,30.0,-3.0
2356,Jerome Mack Middle School,Region 2,2020,15,,,,6,,,,10.5,
2356,Jerome Mack Middle School,Region 2,2021,26,15,11,Up,11,6,5,Up,18.5,8.0
2356,Jerome Mack Middle School,Region 2,2022,20,26,-6,Down,8,11,-3,Down,14.0,-4.5
2356,Jerome Mack Middle School,Region 2,2023,16,20,-4,Down,10,8,2,Up,13.0,-1.0
2356,Jerome Mack Middle School,Region 2,2024,22,16,6,Up,11,10,1,Up,16.5,3.5
2077,Shirley & Bill Wallin Elementary School,Region 2,2020,61,,,,45,,,,53.0,
2077,Shirley & Bill Wallin Elementary School,Region 2,2021,69,61,8,Up,60,45,15,Up,64.5,11.5
2077,Shirley & Bill Wallin Elementary School,Region 2,2022,64,69,-5,Down,64,60,4,Up,64.0,-0.5
2077,Shirley & Bill Wallin Elementary School,Region 2,2023,72,64,8,Up,72,64,8,Up,72.0,8.0
2077,Shirley & Bill Wallin Elementary School,Region 2,2024,70,72,-2,Down,66,72,-6,Down,68.0,-4.0
2251,C T Sewell Elementary School,Region 3,2020,39,,,,20,,,,29.5,
2251,C T Sewell Elementary School,Region 3,2021,30,39,-9,Down,18,20,-2,Down,24.0,-5.5
2251,C T Sewell Elementary School,Region 3,2022,29,30,-1,Down,19,18,1,Up,24.0,0.0
2251,C T Sewell Elementary School,Region 3,2023,28,29,-1,Down,21,19,2,Up,24.5,0.5
2251,C T Sewell Elementary School,Region 3,2024,32,28,4,Up,25,21,4,Up,28.5,4.0
2308,John C Fremont Professional Development Middle School,Region 2,2020,13,,,,,,,,13.0,
2308,John C Fremont Professional Development Middle School,Region 2,2021,23,13,10,Up,7,,,,15.0,2.0
2308,John C Fremont Professional Development Middle School,Region 2,2022,27,23,4,Up,14,7,7,Up,20.5,5.5
2308,John C Fremont Professional Development Middle School,Region 2,2023,33,27,6,Up,17,14,3,Up,25.0,4.5
2308,John C Fremont Professional Development Middle School,Region 2,2024,48,33,15,Up,25,17,8,Up,36.5,11.5
2140,Lee Antonello Elementary School,Region 1,2020,24,,,,18,,,,21.0,
2140,Lee Antonello Elementary School,Region 1,2021,29,24,5,Up,26,18,8,Up,27.5,6.5
2140,Lee Antonello Elementary School,Region 1,2022,29,29,0,Flat,27,26,1,Up,28.0,0.5
2140,Lee Antonello Elementary School,Region 1,2023,39,29,10,Up,35,27,8,Up,37.0,9.0
2140,Lee Antonello Elementary School,Region 1,2024,37,39,-2,Down,30,35,-5,Down,33.5,-3.5
2300,Ollie Detwiler Elementary School,Region 3,2020,21,,,,10,,,,15.5,
2300,Ollie Detwiler Elementary School,Region 3,2021,25,21,4,Up,12,10,2,Up,18.5,3.0
2300,Ollie Detwiler Elementary School,Region 3,2022,25,25,0,Flat,17,12,5,Up,21.0,2.5
2300,Ollie Detwiler Elementary School,Region 3,2023,15,25,-10,Down,14,17,-3,Down,14.5,-6.5
2300,Ollie Detwiler Elementary School,Region 3,2024,21,15,6,Up,17,14,3,Up,19.0,4.5
2358,Odyssey Charter Schools 6-8 Middle School,Region 3,2020,62,,,,28,,,,45.0,
2358,Odyssey Charter Schools 6-8 Middle School,Region 3,2021,59,62,-3,Down,24,28,-4,Down,41.5,-3.5
2358,Odyssey Charter Schools 6-8 Middle School,Region 3,2022,56,59,-3,Down,36,24,12,Up,46.0,4.5
2358,Odyssey Charter Schools 6-8 Middle School,Region 3,2023,51,56,-5,Down,33,36,-3,Down,42.0,-4.0
2358,Odyssey Charter Schools 6-8 Middle School,Region 3,2024,57,51,6,Up,33,33,0,Flat,45.0,3.0
2215,John F Miller ,Region 2,2020,,,,,,,,,,
2233,Paul E Culley Elementary School,Region 1,2020,19,,,,8,,,,13.5,
2233,Paul E Culley Elementary School,Region 1,2021,30,19,11,Up,16,8,8,Up,23.0,9.5
2233,Paul E Culley Elementary School,Region 1,2022,36,30,6,Up,23,16,7,Up,29.5,6.5
2233,Paul E Culley Elementary School,Region 1,2023,34,36,-2,Down,24,23,1,Up,29.0,-0.5
2233,Paul E Culley Elementary School,Region 1,2024,33,34,-1,Down,25,24,1,Up,29.0,0.0
2281,Reynaldo L Martinez Elementary School,Region 1,2020,22,,,,11,,,,16.5,
2281,Reynaldo L Martinez Elementary School,Region 1,2021,21,22,-1,Down,18,11,7,Up,19.5,3.0
2281,Reynaldo L Martinez Elementary School,Region 1,2022,21,21,0,Flat,13,18,-5,Down,17.0,-2.5
2281,Reynaldo L Martinez Elementary School,Region 1,2023,23,21,2,Up,19,13,6,Up,21.0,4.0
2281,Reynaldo L Martinez Elementary School,Region 1,2024,33,23,10,Up,25,19,6,Up,29.0,8.0
2205,Crestwood Elementary School,Region 2,2020,22,,,,11,,,,16.5,
2205,Crestwood Elementary School,Region 2,2021,27,22,5,Up,18,11,7,Up,22.5,6.0
2205,Crestwood Elementary School,Region 2,2022,24,27,-3,Down,20,18,2,Up,22.0,-0.5
2205,Crestwood Elementary School,Region 2,2023,32,24,8,Up,28,20,8,Up,30.0,8.0
2205,Crestwood Elementary School,Region 2,2024,39,32,7,Up,35,28,7,Up,37.0,7.0
2334,Charles Silvestri Junior High School,Region 3,2020,31,,,,19,,,,25.0,
2334,Charles Silvestri Junior High School,Region 3,2021,36,31,5,Up,19,19,0,Flat,27.5,2.5
2334,Charles Silvestri Junior High School,Region 3,2022,31,36,-5,Down,15,19,-4,Down,23.0,-4.5
2334,Charles Silvestri Junior High School,Region 3,2023,29,31,-2,Down,13,15,-2,Down,21.0,-2.0
2334,Charles Silvestri Junior High School,Region 3,2024,39,29,10,Up,19,13,6,Up,29.0,8.0
2314,C W Woodbury Middle School,Region 2,2020,28,,,,8,,,,18.0,
2314,C W Woodbury Middle School,Region 2,2021,30,28,2,Up,7,8,-1,Down,18.5,0.5
2314,C W Woodbury Middle School,Region 2,2022,23,30,-7,Down,8,7,1,Up,15.5,-3.0
2314,C W Woodbury Middle School,Region 2,2023,19,23,-4,Down,7,8,-1,Down,13.0,-2.5
2314,C W Woodbury Middle School,Region 2,2024,27,19,8,Up,9,7,2,Up,18.0,5.0
2276,Fay Galloway Elementary School,Region 2,2020,34,,,,21,,,,27.5,
2276,Fay Galloway Elementary School,Region 2,2021,39,34,5,Up,32,21,11,Up,35.5,8.0
2276,Fay Galloway Elementary School,Region 2,2022,39,39,0,Flat,35,32,3,Up,37.0,1.5
2276,Fay Galloway Elementary School,Region 2,2023,40,39,1,Up,39,35,4,Up,39.5,2.5
2276,Fay Galloway Elementary School,Region 2,2024,47,40,7,Up,48,39,9,Up,47.5,8.0
2080,Mark L Fine Elementary School,Region 2,2020,45,,,,29,,,,37.0,
2080,Mark L Fine Elementary School,Region 2,2021,54,45,9,Up,40,29,11,Up,47.0,10.0
2080,Mark L Fine Elementary School,Region 2,2022,36,54,-18,Down,35,40,-5,Down,35.5,-11.5
2080,Mark L Fine Elementary School,Region 2,2023,45,36,9,Up,35,35,0,Flat,40.0,4.5
2080,Mark L Fine Elementary School,Region 2,2024,45,45,0,Flat,41,35,6,Up,43.0,3.0
2092,Innovations International Charter Elementary School,Charter,2020,21,,,,8,,,,14.5,
2092,Innovations International Charter Elementary School,Charter,2021,23,21,2,Up,11,8,3,Up,17.0,2.5
2092,Innovations International Charter Elementary School,Charter,2022,25,23,2,Up,18,11,7,Up,21.5,4.5
2092,Innovations International Charter Elementary School,Charter,2023,33,25,8,Up,22,18,4,Up,27.5,6.0
2092,Innovations International Charter Elementary School,Charter,2024,37,33,4,Up,36,22,14,Up,36.5,9.0
2127,Harriet Treem Elementary School,Region 3,2020,46,,,,19,,,,32.5,
2127,Harriet Treem Elementary School,Region 3,2021,47,46,1,Up,40,19,21,Up,43.5,11.0
2127,Harriet Treem Elementary School,Region 3,2022,50,47,3,Up,43,40,3,Up,46.5,3.0
2127,Harriet Treem Elementary School,Region 3,2023,48,50,-2,Down,38,43,-5,Down,43.0,-3.5
2127,Harriet Treem Elementary School,Region 3,2024,52,48,4,Up,48,38,10,Up,50.0,7.0
2125,Cynthia Cunningham Elementary School,Region 3,2020,23,,,,18,,,,20.5,
2125,Cynthia Cunningham Elementary School,Region 3,2021,22,23,-1,Down,18,18,0,Flat,20.0,-0.5
2125,Cynthia Cunningham Elementary School,Region 3,2022,26,22,4,Up,20,18,2,Up,23.0,3.0
2125,Cynthia Cunningham Elementary School,Region 3,2023,29,26,3,Up,18,20,-2,Down,23.5,0.5
2125,Cynthia Cunningham Elementary School,Region 3,2024,27,29,-2,Down,21,18,3,Up,24.0,0.5
2157,John W Bonner Elementary School,Region 2,2020,66,,,,50,,,,58.0,
2157,John W Bonner Elementary School,Region 2,2021,69,66,3,Up,66,50,16,Up,67.5,9.5
2157,John W Bonner Elementary School,Region 2,2022,64,69,-5,Down,64,66,-2,Down,64.0,-3.5
2157,John W Bonner Elementary School,Region 2,2023,70,64,6,Up,70,64,6,Up,70.0,6.0
2157,John W Bonner Elementary School,Region 2,2024,75,70,5,Up,71,70,1,Up,73.0,3.0
2171,Kay Carl Elementary School,Region 1,2020,30,,,,15,,,,22.5,
2171,Kay Carl Elementary School,Region 1,2021,36,30,6,Up,27,15,12,Up,31.5,9.0
2171,Kay Carl Elementary School,Region 1,2022,45,36,9,Up,33,27,6,Up,39.0,7.5
2171,Kay Carl Elementary School,Region 1,2023,42,45,-3,Down,34,33,1,Up,38.0,-1.0
2171,Kay Carl Elementary School,Region 1,2024,50,42,8,Up,47,34,13,Up,48.5,10.5
2607,Centennial High School,Region 1,2023,,,,,,,,,,
2616,Explore Knowledge Academy JR/SR High School,Charter,2020,56,,,,30,,,,43.0,
2616,Explore Knowledge Academy JR/SR High School,Charter,2021,64,56,8,Up,20,30,-10,Down,42.0,-1.0
2616,Explore Knowledge Academy JR/SR High School,Charter,2022,57,64,-7,Down,31,20,11,Up,44.0,2.0
2616,Explore Knowledge Academy JR/SR High School,Charter,2023,67,57,10,Up,39,31,8,Up,53.0,9.0
2616,Explore Knowledge Academy JR/SR High School,Charter,2024,70,67,3,Up,35,39,-4,Down,52.5,-0.5
2073,Lomie G Heard Elementary School,Region 3,2020,37,,,,17,,,,27.0,
2073,Lomie G Heard Elementary School,Region 3,2021,44,37,7,Up,29,17,12,Up,36.5,9.5
2073,Lomie G Heard Elementary School,Region 3,2022,40,44,-4,Down,32,29,3,Up,36.0,-0.5
2073,Lomie G Heard Elementary School,Region 3,2023,47,40,7,Up,41,32,9,Up,44.0,8.0
2073,Lomie G Heard Elementary School,Region 3,2024,47,47,0,Flat,48,41,7,Up,47.5,3.5
2148,Richard H Bryan Elementary School,Region 1,2020,42,,,,31,,,,36.5,
2148,Richard H Bryan Elementary School,Region 1,2021,46,42,4,Up,40,31,9,Up,43.0,6.5
2148,Richard H Bryan Elementary School,Region 1,2022,51,46,5,Up,41,40,1,Up,46.0,3.0
2148,Richard H Bryan Elementary School,Region 1,2023,53,51,2,Up,39,41,-2,Down,46.0,0.0
2148,Richard H Bryan Elementary School,Region 1,2024,53,53,0,Flat,48,39,9,Up,50.5,4.5
2208,E W Griffith Elementary School,Region 3,2020,21,,,,14,,,,17.5,
2208,E W Griffith Elementary School,Region 3,2021,26,21,5,Up,19,14,5,Up,22.5,5.0
2208,E W Griffith Elementary School,Region 3,2022,20,26,-6,Down,19,19,0,Flat,19.5,-3.0
2208,E W Griffith Elementary School,Region 3,2023,22,20,2,Up,19,19,0,Flat,20.5,1.0
2208,E W Griffith Elementary School,Region 3,2024,34,22,12,Up,26,19,7,Up,30.0,9.5
2293,Clyde C Cox Elementary School,Region 3,2020,21,,,,8,,,,14.5,
2293,Clyde C Cox Elementary School,Region 3,2021,16,21,-5,Down,11,8,3,Up,13.5,-1.0
2293,Clyde C Cox Elementary School,Region 3,2022,19,16,3,Up,11,11,0,Flat,15.0,1.5
2293,Clyde C Cox Elementary School,Region 3,2023,22,19,3,Up,13,11,2,Up,17.5,2.5
2293,Clyde C Cox Elementary School,Region 3,2024,25,22,3,Up,13,13,0,Flat,19.0,1.5
2321,Laughlin JR/SR High School,Region 1,2020,20,,,,,,,,20.0,
2321,Laughlin JR/SR High School,Region 1,2021,31,20,11,Up,15,,,,23.0,3.0
2321,Laughlin JR/SR High School,Region 1,2022,38,31,7,Up,16,15,1,Up,27.0,4.0
2321,Laughlin JR/SR High School,Region 1,2023,34,38,-4,Down,16,16,0,Flat,25.0,-2.0
2321,Laughlin JR/SR High School,Region 1,2024,30,34,-4,Down,20,16,4,Up,25.0,0.0
2626,NV Learning Academy Elementary School,Charter,2020,,,,,,,,,,
2626,NV Learning Academy Elementary School,Charter,2021,38,,,,19,,,,28.5,
2626,NV Learning Academy Elementary School,Charter,2022,33,38,-5,Down,14,19,-5,Down,23.5,-5.0
2626,NV Learning Academy Elementary School,Charter,2023,22,33,-11,Down,17,14,3,Up,19.5,-4.0
2626,NV Learning Academy Elementary School,Charter,2024,33,22,11,Up,14,17,-3,Down,23.5,4.0
2282,William K Moore Elementary School,Region 3,2020,23,,,,13,,,,18.0,
2282,William K Moore Elementary School,Region 3,2021,22,23,-1,Down,16,13,3,Up,19.0,1.0
2282,William K Moore Elementary School,Region 3,2022,25,22,3,Up,18,16,2,Up,21.5,2.5
2282,William K Moore Elementary School,Region 3,2023,27,25,2,Up,24,18,6,Up,25.5,4.0
2282,William K Moore Elementary School,Region 3,2024,26,27,-1,Down,20,24,-4,Down,23.0,-2.5
2190,Wayne N Tanaka Elementary School,Region 2,2020,46,,,,40,,,,43.0,
2190,Wayne N Tanaka Elementary School,Region 2,2021,43,46,-3,Down,43,40,3,Up,43.0,0.0
2190,Wayne N Tanaka Elementary School,Region 2,2022,45,43,2,Up,45,43,2,Up,45.0,2.0
2190,Wayne N Tanaka Elementary School,Region 2,2023,54,45,9,Up,50,45,5,Up,52.0,7.0
2190,Wayne N Tanaka Elementary School,Region 2,2024,58,54,4,Up,52,50,2,Up,55.0,3.0
2318,Elton M Garrett Junior High School,Region 3,2020,45,,,,28,,,,36.5,
2318,Elton M Garrett Junior High School,Region 3,2021,60,45,15,Up,43,28,15,Up,51.5,15.0
2318,Elton M Garrett Junior High School,Region 3,2022,51,60,-9,Down,42,43,-1,Down,46.5,-5.0
2318,Elton M Garrett Junior High School,Region 3,2023,55,51,4,Up,38,42,-4,Down,46.5,0.0
2318,Elton M Garrett Junior High School,Region 3,2024,61,55,6,Up,45,38,7,Up,53.0,6.5
2196,Jay W Jeffers Elementary School,Transformation Network,2020,24,,,,13,,,,18.5,
2196,Jay W Jeffers Elementary School,Transformation Network,2021,18,24,-6,Down,10,13,-3,Down,14.0,-4.5
2196,Jay W Jeffers Elementary School,Transformation Network,2022,21,18,3,Up,14,10,4,Up,17.5,3.5
2196,Jay W Jeffers Elementary School,Transformation Network,2023,18,21,-3,Down,19,14,5,Up,18.5,1.0
2196,Jay W Jeffers Elementary School,Transformation Network,2024,24,18,6,Up,18,19,-1,Down,21.0,2.5
2349,Lawrence & Heidi Canarelli Middle School,Region 2,2020,54,,,,27,,,,40.5,
2349,Lawrence & Heidi Canarelli Middle School,Region 2,2021,56,54,2,Up,31,27,4,Up,43.5,3.0
2349,Lawrence & Heidi Canarelli Middle School,Region 2,2022,47,56,-9,Down,38,31,7,Up,42.5,-1.0
2349,Lawrence & Heidi Canarelli Middle School,Region 2,2023,46,47,-1,Down,37,38,-1,Down,41.5,-1.0
2349,Lawrence & Heidi Canarelli Middle School,Region 2,2024,52,46,6,Up,36,37,-1,Down,44.0,2.5
2175,William E Snyder Elementary School,Region 2,2020,19,,,,10,,,,14.5,
2175,William E Snyder Elementary School,Region 2,2021,24,19,5,Up,15,10,5,Up,19.5,5.0
2175,William E Snyder Elementary School,Region 2,2022,18,24,-6,Down,15,15,0,Flat,16.5,-3.0
2175,William E Snyder Elementary School,Region 2,2023,24,18,6,Up,21,15,6,Up,22.5,6.0
2175,William E Snyder Elementary School,Region 2,2024,24,24,0,Flat,20,21,-1,Down,22.0,-0.5
2290,R E Tobler Elementary School,Region 1,2020,32,,,,16,,,,24.0,
2290,R E Tobler Elementary School,Region 1,2021,40,32,8,Up,31,16,15,Up,35.5,11.5
2290,R E Tobler Elementary School,Region 1,2022,51,40,11,Up,33,31,2,Up,42.0,6.5
2290,R E Tobler Elementary School,Region 1,2023,50,51,-1,Down,39,33,6,Up,44.5,2.5
2290,R E Tobler Elementary School,Region 1,2024,52,50,2,Up,43,39,4,Up,47.5,3.0
2161,Addeliar D Guy III Elementary School,Region 1,2020,39,,,,28,,,,33.5,
2161,Addeliar D Guy III Elementary School,Region 1,2021,39,39,0,Flat,32,28,4,Up,35.5,2.0
2161,Addeliar D Guy III Elementary School,Region 1,2022,28,39,-11,Down,23,32,-9,Down,25.5,-10.0
2161,Addeliar D Guy III Elementary School,Region 1,2023,25,28,-3,Down,21,23,-2,Down,23.0,-2.5
2161,Addeliar D Guy III Elementary School,Region 1,2024,40,25,15,Up,34,21,13,Up,37.0,14.0
2336,Indian Springs Middle School,Region 1,2020,37,,,,,,,,37.0,
2336,Indian Springs Middle School,Region 1,2021,45,37,8,Up,16,,,,30.5,-6.5
2336,Indian Springs Middle School,Region 1,2022,57,45,12,Up,19,16,3,Up,38.0,7.5
2336,Indian Springs Middle School,Region 1,2023,51,57,-6,Down,18,19,-1,Down,34.5,-3.5
2336,Indian Springs Middle School,Region 1,2024,45,51,-6,Down,17,18,-1,Down,31.0,-3.5
2310,Robert O Gibson Leadership Academy Middle School,Region 1,2020,26,,,,12,,,,19.0,
2310,Robert O Gibson Leadership Academy Middle School,Region 1,2021,33,26,7,Up,12,12,0,Flat,22.5,3.5
2310,Robert O Gibson Leadership Academy Middle School,Region 1,2022,30,33,-3,Down,12,12,0,Flat,21.0,-1.5
2310,Robert O Gibson Leadership Academy Middle School,Region 1,2023,30,30,0,Flat,13,12,1,Up,21.5,0.5
2310,Robert O Gibson Leadership Academy Middle School,Region 1,2024,37,30,7,Up,17,13,4,Up,27.0,5.5
2066,Shirley A Barber Elementary School,Region 3,2020,31,,,,20,,,,25.5,
2066,Shirley A Barber Elementary School,Region 3,2021,42,31,11,Up,25,20,5,Up,33.5,8.0
2066,Shirley A Barber Elementary School,Region 3,2022,45,42,3,Up,40,25,15,Up,42.5,9.0
2066,Shirley A Barber Elementary School,Region 3,2023,50,45,5,Up,46,40,6,Up,48.0,5.5
2066,Shirley A Barber Elementary School,Region 3,2024,56,50,6,Up,49,46,3,Up,52.5,4.5
2131,Kirk Adams Elementary School,Region 3,2020,27,,,,13,,,,20.0,
2131,Kirk Adams Elementary School,Region 3,2021,30,27,3,Up,21,13,8,Up,25.5,5.5
2131,Kirk Adams Elementary School,Region 3,2022,28,30,-2,Down,16,21,-5,Down,22.0,-3.5
2131,Kirk Adams Elementary School,Region 3,2023,29,28,1,Up,22,16,6,Up,25.5,3.5
2131,Kirk Adams Elementary School,Region 3,2024,32,29,3,Up,25,22,3,Up,28.5,3.0
2110,Claude & Stella Parson Elementary School,Region 1,2020,16,,,,,,,,16.0,
2110,Claude & Stella Parson Elementary School,Region 1,2021,19,16,3,Up,13,,,,16.0,0.0
2110,Claude & Stella Parson Elementary School,Region 1,2022,20,19,1,Up,15,13,2,Up,17.5,1.5
2110,Claude & Stella Parson Elementary School,Region 1,2023,28,20,8,Up,14,15,-1,Down,21.0,3.5
2110,Claude & Stella Parson Elementary School,Region 1,2024,24,28,-4,Down,14,14,0,Flat,19.0,-2.0
2107,Frank Kim Elementary School,Region 2,2020,43,,,,19,,,,31.0,
2107,Frank Kim Elementary School,Region 2,2021,38,43,-5,Down,21,19,2,Up,29.5,-1.5
2107,Frank Kim Elementary School,Region 2,2022,43,38,5,Up,30,21,9,Up,36.5,7.0
2107,Frank Kim Elementary School,Region 2,2023,36,43,-7,Down,29,30,-1,Down,32.5,-4.0
2107,Frank Kim Elementary School,Region 2,2024,47,36,11,Up,40,29,11,Up,43.5,11.0
2261,Harley Harmon Elementary School,Region 2,2020,22,,,,12,,,,17.0,
2261,Harley Harmon Elementary School,Region 2,2021,28,22,6,Up,16,12,4,Up,22.0,5.0
2261,Harley Harmon Elementary School,Region 2,2022,27,28,-1,Down,21,16,5,Up,24.0,2.0
2261,Harley Harmon Elementary School,Region 2,2023,33,27,6,Up,28,21,7,Up,30.5,6.5
2261,Harley Harmon Elementary School,Region 2,2024,36,33,3,Up,33,28,5,Up,34.5,4.0
2333,Irwin & Susan Molasky Junior High School,Region 2,2020,22,,,,10,,,,16.0,
2333,Irwin & Susan Molasky Junior High School,Region 2,2021,25,22,3,Up,9,10,-1,Down,17.0,1.0
2333,Irwin & Susan Molasky Junior High School,Region 2,2022,23,25,-2,Down,9,9,0,Flat,16.0,-1.0
2333,Irwin & Susan Molasky Junior High School,Region 2,2023,22,23,-1,Down,12,9,3,Up,17.0,1.0
