organization_code,school_name,school_year,num_students_enrolled,math_num_tested,math_pct_not_tested,math_pct_tested,math_pct_proficient,math_pct_emergent,math_pct_approaches,math_pct_meets,math_pct_exceeds,ela_num_tested,ela_pct_not_tested,ela_pct_tested,ela_pct_proficient,ela_pct_emergent,ela_pct_approaches,ela_pct_meets,ela_pct_exceeds,sci_num_tested,sci_pct_proficient,sci_pct_emergent,sci_pct_approaches,sci_pct_meets,sci_pct_exceeds
02267,"Elbert B Edwards Elementary School",2018-2019,355,325,8.4,91.5,28.9,41.5,29.5,22.7,6.1,324,8.7,91.2,36.4,36.7,26.8,24.3,12.0,-,-,-,-,-,-
02267,"Elbert B Edwards Elementary School",2020-2021,282,249,11.7,88.2,8.8,71.4,19.6,--,-,244,13.4,86.5,20.0,61.4,18.4,13.1,6.9,-,-,-,-,-,-
02267,"Elbert B Edwards Elementary School",2021-2022,285,283,<5,>95,12.7,64.6,22.6,--,-,285,<5,>95,26.3,49.1,24.5,16.1,10.1,-,-,-,-,-,-
02267,"Elbert B Edwards Elementary School",2022-2023,262,262,<5,>95,20.6,50.7,28.6,14.8,5.7,262,<5,>95,21.3,57.2,21.3,12.5,8.7,-,-,-,-,-,-
02267,"Elbert B Edwards Elementary School",2023-2024,237,237,<5,>95,21.5,53.1,25.3,15.6,5.9,237,<5,>95,26.5,48.5,24.8,18.5,8.0,-,-,-,-,-,-
02267,"Elbert Edwards Elementary School",2024-2025,248,246,<5,>95,23.5,48.3,28.0,14.2,9.3,246,<5,>95,35.3,43.9,20.7,22.3,13.0,-,-,-,-,-,-
02268,"Doris French Elementary School",2015-2016,227,198,,87.2,47.9,17.6,34.3,24.2,23.7,198,,87.2,59.5,14.1,26.2,32.8,26.7,62,58.0,-,33.8,43.5,-
02268,"Doris French Elementary School",2016-2017,230,204,,88.6,55.3,15.1,29.4,32.3,23.0,204,,88.6,64.7,9.8,25.4,34.3,30.3,70,32.8,--,44.2,28.5,-
02268,"Doris French Elementary School",2017-2018,258,226,,87.5,50.4,16.3,33.1,32.7,17.6,226,,87.5,63.2,9.2,27.4,40.2,23.0,-,-,-,-,-,-
02268,"Doris French Elementary School",2018-2019,249,219,12.0,87.9,48.4,20.0,31.5,27.8,20.5,219,12.0,87.9,54.7,17.8,27.3,29.2,25.5,-,-,-,-,-,-
02268,"Doris French Elementary School",2020-2021,251,184,26.6,73.3,15.7,53.8,30.4,--,-,192,23.5,76.4,33.8,36.9,29.1,26.0,7.8,-,-,-,-,-,-
02268,"Doris French Elementary School",2021-2022,215,210,<5,>95,22.3,46.6,30.9,16.6,5.7,210,<5,>95,40.9,32.8,26.1,28.0,12.8,-,-,-,-,-,-
02268,"Doris French Elementary School",2022-2023,206,206,<5,>95,26.2,48.0,25.7,16.0,10.1,206,<5,>95,42.2,42.7,15.0,25.2,16.9,-,-,-,-,-,-
02268,"Doris French Elementary School",2023-2024,206,205,<5,>95,26.3,50.7,22.9,18.5,7.8,206,<5,>95,37.8,42.2,19.9,17.9,19.9,-,-,-,-,-,-
02268,"Doris French Elementary School",2024-2025,191,190,<5,>95,31.5,44.2,24.2,21.5,10.0,189,<5,>95,38.6,35.9,25.3,23.2,15.3,-,-,-,-,-,-
02269,"C H Decker Elementary School",2015-2016,359,309,,86.0,27.8,38.5,33.6,18.7,9.0,309,,86.0,35.5,34.9,29.4,21.3,14.2,91,37.3,--,38.4,34.0,-
02269,"C H Decker Elementary School",2016-2017,353,313,,88.6,23.0,45.3,31.6,15.9,7.0,313,,88.6,38.9,39.6,21.4,22.3,16.6,96,10.4,47.9,41.6,-,-
02269,"C H Decker Elementary School",2017-2018,348,311,,89.3,27.9,43.0,28.9,18.0,9.9,311,,89.3,40.5,36.3,23.1,25.0,15.4,-,-,-,-,-,-
02269,"C H Decker Elementary School",2018-2019,328,303,7.6,92.3,29.7,43.5,26.7,19.8,9.9,303,7.6,92.3,36.9,41.5,21.4,22.4,14.5,-,-,-,-,-,-
02269,"C H Decker Elementary School",2020-2021,316,208,34.1,65.8,20.1,58.6,21.1,14.4,5.7,208,34.1,65.8,31.2,49.0,19.7,19.7,11.5,-,-,-,-,-,-
02269,"C H Decker Elementary School",2021-2022,301,298,<5,>95,27.5,44.6,27.8,17.4,10.0,298,<5,>95,33.2,40.6,26.1,19.7,13.4,-,-,-,-,-,-
02269,"C H Decker Elementary School",2022-2023,306,306,<5,>95,34.3,37.5,28.1,19.6,14.7,306,<5,>95,34.9,43.7,21.2,17.6,17.3,-,-,-,-,-,-
02269,"C H Decker Elementary School",2023-2024,289,287,<5,>95,39.0,33.4,27.5,20.2,18.8,289,<5,>95,40.1,39.4,20.4,21.1,19.0,-,-,-,-,-,-
02269,"C H Decker Elementary School",2024-2025,267,266,<5,>95,38.3,40.9,20.6,21.0,17.2,267,<5,>95,41.1,41.1,17.6,17.6,23.5,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2015-2016,383,316,,82.5,18.0,47.4,34.4,--,<5,316,,82.5,32.2,49.6,18.0,22.1,10.1,96,36.4,--,34.3,30.2,-
02270,"Walter V Long Elementary School",2016-2017,391,346,,88.4,22.2,50.0,27.7,--,<5,346,,88.4,30.9,45.3,23.6,19.9,10.9,107,19.6,45.7,34.5,--,-
02270,"Walter V Long Elementary School",2017-2018,422,347,,82.2,16.4,57.6,25.9,--,<5,347,,82.2,24.2,52.1,23.6,19.0,5.1,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2018-2019,389,333,14.3,85.6,25.5,46.2,28.2,18.9,6.6,332,14.6,85.3,28.9,48.1,22.8,19.5,9.3,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2020-2021,369,178,51.7,48.2,11.2,70.7,17.9,--,-,180,51.2,48.7,21.6,59.4,18.8,12.7,8.8,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2021-2022,354,341,<5,>95,17.3,58.0,24.6,--,<5,342,<5,>95,24.2,49.4,26.3,17.5,6.7,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2022-2023,350,345,<5,>95,16.2,59.7,24.0,10.1,6.0,343,<5,>95,29.7,49.8,20.4,20.9,8.7,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2023-2024,322,318,<5,>95,20.1,55.9,23.8,12.2,7.8,319,<5,>95,25.7,48.9,25.3,19.7,5.9,-,-,-,-,-,-
02270,"Walter V Long Elementary School",2024-2025,330,328,<5,>95,16.1,60.0,23.7,10.3,5.7,329,<5,>95,18.2,58.6,23.1,12.4,5.7,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2015-2016,425,379,,89.1,62.0,17.6,20.3,34.5,27.4,379,,89.1,69.1,14.2,16.6,27.4,41.6,116,68.1,12.0,19.8,36.2,31.8
02271,"James H Bilbray Elementary School",2016-2017,443,409,,92.3,56.4,17.6,25.9,29.3,27.1,409,,92.3,68.9,15.8,15.1,26.1,42.7,118,48.3,22.8,28.8,38.1,10.1
02271,"James H Bilbray Elementary School",2017-2018,432,409,,94.6,55.5,19.3,25.1,28.8,26.6,412,,>95,68.9,14.0,16.9,29.8,39.0,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2018-2019,369,339,8.1,91.8,55.1,14.1,30.6,24.4,30.6,339,8.1,91.8,73.4,11.2,15.3,32.4,41.0,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2020-2021,349,209,40.1,59.8,36.8,32.0,31.1,19.6,17.2,209,40.1,59.8,57.4,23.4,19.1,27.2,30.1,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2021-2022,331,295,10.8,89.1,51.1,25.0,23.7,25.0,26.1,327,<5,>95,59.9,21.7,18.3,31.8,28.1,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2022-2023,300,300,<5,>95,56.3,22.3,21.3,27.6,28.6,300,<5,>95,61.3,22.0,16.6,28.0,33.3,-,-,-,-,-,-
02271,"James H Bilbray Elementary School",2023-2024,352,351,<5,>95,56.9,23.9,19.0,27.0,29.9,350,<5,>95,63.7,18.8,17.4,30.2,33.4,-,-,-,-,-,-
02271,"James Bilbray Elementary School",2024-2025,352,352,<5,>95,57.1,21.8,21.0,22.1,34.9,352,<5,>95,63.0,19.8,17.0,30.6,32.3,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2015-2016,375,354,,94.3,67.2,8.1,24.5,33.6,33.6,354,,94.3,76.8,5.9,17.2,35.0,41.8,125,72.8,9.6,17.5,44.0,28.8
02272,"Charles & Phyllis Frias Elementary School",2016-2017,414,377,,91.0,74.0,5.3,20.6,29.9,44.0,378,,91.3,81.2,<5,--,33.0,48.1,122,46.7,--,32.7,41.8,-
02272,"Charles & Phyllis Frias Elementary School",2017-2018,436,402,,92.2,74.1,6.7,19.1,29.8,44.2,403,,92.4,80.6,<5,--,32.2,48.3,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2018-2019,353,339,<5,>95,75.5,7.0,17.4,27.1,48.3,339,<5,>95,80.8,<5,--,30.0,50.7,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2020-2021,322,193,40.0,59.9,36.7,32.1,31.0,21.7,15.0,193,40.0,59.9,50.7,21.7,27.4,29.5,21.2,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2021-2022,300,291,<5,>95,52.5,19.9,27.4,30.5,21.9,294,<5,>95,66.6,12.9,20.4,34.3,32.3,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2022-2023,304,302,<5,>95,54.9,18.8,26.1,26.8,28.1,304,<5,>95,67.4,15.1,17.4,29.9,37.5,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2023-2024,309,306,<5,>95,62.0,16.0,21.8,32.6,29.4,307,<5,>95,64.8,14.3,20.8,28.0,36.8,-,-,-,-,-,-
02272,"Charles & Phyllis Frias Elementary School",2024-2025,321,321,<5,>95,62.3,18.0,19.6,31.4,30.8,321,<5,>95,71.3,13.3,15.2,29.9,41.4,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2015-2016,300,256,,85.3,23.0,44.5,32.4,16.7,6.2,256,,85.3,36.3,29.6,33.9,26.9,9.3,84,35.7,--,38.0,27.3,-
02273,"Howard E Hollingsworth Elementary School",2016-2017,289,244,,84.4,23.7,44.6,31.5,--,-,243,,84.0,33.3,39.0,27.5,24.2,9.0,79,27.8,30.3,41.7,--,-
02273,"Howard E Hollingsworth Elementary School",2017-2018,285,231,,81.0,17.7,47.1,35.0,--,-,232,,81.4,21.5,46.5,31.8,--,<5,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2018-2019,301,265,11.9,88.0,18.8,56.2,24.9,--,-,265,11.9,88.0,27.9,43.3,28.6,20.7,7.1,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2020-2021,267,189,29.2,70.7,-,83.0,13.2,-,-,185,30.7,69.2,15.6,64.3,20.0,--,-,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2021-2022,244,243,<5,>95,11.9,70.7,17.2,--,-,243,<5,>95,18.1,58.8,23.0,--,<5,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2022-2023,208,206,<5,>95,19.9,58.2,21.8,--,-,206,<5,>95,29.1,43.6,27.1,23.7,5.3,-,-,-,-,-,-
02273,"Howard E Hollingsworth Elementary School",2023-2024,212,208,<5,>95,15.8,58.6,25.4,10.5,5.2,212,<5,>95,27.3,50.4,22.1,19.8,7.5,-,-,-,-,-,-
02273,"Howard Hollingsworth Elementary School",2024-2025,204,204,<5,>95,22.5,53.4,24.0,15.1,7.3,204,<5,>95,28.4,46.5,25.0,16.6,11.7,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2015-2016,392,392,,>95,45.6,20.9,33.4,28.0,17.6,392,,>95,58.6,20.4,20.9,32.3,26.2,125,68.8,-,24.0,49.6,--
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2016-2017,406,406,,>95,34.9,30.0,34.9,23.6,11.3,406,,>95,51.2,24.1,24.6,31.7,19.4,127,37.7,--,44.8,31.4,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2017-2018,411,403,,>95,42.1,26.3,31.5,26.5,15.6,403,,>95,53.3,25.8,20.8,30.0,23.3,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2018-2019,395,388,<5,>95,48.4,21.6,29.8,31.1,17.2,394,<5,>95,51.7,25.6,22.5,29.4,22.3,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2020-2021,394,350,11.1,88.8,20.2,55.1,24.5,15.1,5.1,350,11.1,88.8,38.0,38.0,24.0,24.0,14.0,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2021-2022,329,324,<5,>95,39.8,34.8,25.3,20.3,19.4,325,<5,>95,47.0,29.2,23.6,25.2,21.8,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2022-2023,322,322,<5,>95,45.0,32.2,22.6,26.7,18.3,322,<5,>95,43.1,34.1,22.6,20.8,22.3,-,-,-,-,-,-
02274,"Sandy Searles Miller Academy for International Studies an IB World School",2023-2024,316,315,<5,>95,37.1,33.6,29.2,25.3,11.7,315,<5,>95,44.1,32.3,23.4,25.0,19.0,-,-,-,-,-,-
02274,"Sandy Searles Miller Elementary School",2024-2025,298,297,<5,>95,47.4,23.2,29.2,30.9,16.4,297,<5,>95,52.1,21.2,26.5,26.5,25.5,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2015-2016,423,364,,86.0,29.6,40.9,29.3,19.7,9.8,365,,86.2,37.8,34.7,27.3,25.4,12.3,117,46.1,18.8,35.0,37.6,8.5
02275,"Oran K Gragson Elementary School",2016-2017,403,357,,88.5,31.0,39.2,29.6,23.5,7.5,358,,88.8,38.5,34.6,26.8,27.6,10.8,115,19.1,38.2,42.6,--,-
02275,"Oran K Gragson Elementary School",2017-2018,407,369,,90.6,30.3,37.1,32.5,21.9,8.4,369,,90.6,38.4,30.3,31.1,26.2,12.1,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2018-2019,384,360,6.2,93.7,34.1,31.6,34.1,24.7,9.4,360,6.2,93.7,45.5,28.3,26.1,29.1,16.3,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2020-2021,352,233,33.8,66.1,11.5,69.5,18.8,--,-,237,32.6,67.3,21.0,51.0,27.8,--,-,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2021-2022,292,290,<5,>95,16.8,55.8,27.2,--,<5,289,<5,>95,32.1,40.4,27.3,24.2,7.9,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2022-2023,277,275,<5,>95,15.2,58.1,26.5,--,-,277,<5,>95,29.9,41.5,28.5,23.1,6.8,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2023-2024,264,263,<5,>95,16.7,59.6,23.5,--,<5,263,<5,>95,32.6,41.8,25.4,22.8,9.8,-,-,-,-,-,-
02275,"Oran K Gragson Elementary School",2024-2025,265,265,<5,>95,23.0,49.0,27.9,--,<5,265,<5,>95,34.7,42.6,22.6,21.1,13.5,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2015-2016,376,301,,80.0,42.1,24.2,33.5,27.2,14.9,301,,80.0,46.1,28.9,24.9,26.9,19.2,113,59.2,13.2,27.4,43.3,15.9
02276,"Fay Galloway Elementary School",2016-2017,369,328,,88.8,49.6,26.5,23.7,26.5,23.1,328,,88.8,49.3,31.0,19.5,24.6,24.6,108,19.4,49.0,31.4,--,-
02276,"Fay Galloway Elementary School",2017-2018,356,331,,92.9,48.6,23.2,28.0,27.7,20.8,331,,92.9,54.6,25.6,19.6,31.1,23.5,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2018-2019,358,331,7.5,92.4,40.4,28.7,30.8,22.9,17.5,331,7.5,92.4,52.8,26.2,20.8,29.9,22.9,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2020-2021,287,224,21.9,78.0,21.4,46.8,31.6,12.0,9.3,223,22.2,77.7,34.0,48.8,17.0,21.9,12.1,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2021-2022,303,300,<5,>95,32.3,38.6,28.9,20.3,12.0,298,<5,>95,39.2,38.5,22.1,23.8,15.4,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2022-2023,301,298,<5,>95,35.2,38.5,26.1,21.1,14.0,298,<5,>95,38.9,41.9,19.1,20.1,18.7,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2023-2024,270,262,<5,>95,38.9,36.6,24.4,19.0,19.8,263,<5,>95,39.9,38.4,21.6,22.4,17.4,-,-,-,-,-,-
02276,"Fay Galloway Elementary School",2024-2025,244,242,<5,>95,47.5,28.0,24.3,26.0,21.4,241,<5,>95,46.8,31.9,21.1,22.8,24.0,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2015-2016,312,282,,90.3,55.6,12.0,32.2,29.0,26.5,282,,90.3,64.8,14.5,20.5,32.9,31.9,100,74.0,-,--,51.0,23.0
02277,"Nate Mack Elementary School",2016-2017,311,287,,92.2,59.9,16.7,23.3,29.2,30.6,287,,92.2,64.4,17.0,18.4,31.7,32.7,97,34.0,32.9,32.9,--,-
02277,"Nate Mack Elementary School",2017-2018,308,278,,90.2,48.9,26.2,24.8,24.1,24.8,278,,90.2,57.9,23.0,19.0,27.6,30.2,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2018-2019,290,252,13.1,86.8,53.9,16.2,29.7,28.1,25.7,253,12.7,87.2,64.0,17.3,18.5,30.0,33.9,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2020-2021,284,194,31.6,68.3,24.2,45.8,29.8,17.0,7.2,194,31.6,68.3,44.8,37.1,18.0,25.2,19.5,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2021-2022,272,269,<5,>95,39.4,28.9,31.5,26.0,13.3,270,<5,>95,50.0,26.2,23.7,29.2,20.7,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2022-2023,245,244,<5,>95,49.5,25.0,25.4,30.7,18.8,244,<5,>95,46.7,27.8,25.4,19.6,27.0,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2023-2024,256,256,<5,>95,58.2,21.8,19.9,34.3,23.8,256,<5,>95,55.8,21.0,23.0,25.3,30.4,-,-,-,-,-,-
02277,"Nate Mack Elementary School",2024-2025,239,236,<5,>95,53.8,20.7,25.4,25.8,27.9,239,<5,>95,62.7,16.7,20.5,27.6,35.1,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2015-2016,267,232,,86.8,26.7,43.1,30.1,17.6,9.0,233,,87.2,34.3,44.6,21.0,22.7,11.5,68,41.1,36.7,--,32.3,-
02278,"R Guild Gray Elementary School",2016-2017,282,236,,83.6,33.4,39.8,26.6,23.3,10.1,236,,83.6,39.8,36.8,23.3,25.4,14.4,84,15.4,51.1,33.3,--,-
02278,"R Guild Gray Elementary School",2017-2018,269,222,,82.5,26.1,41.8,31.9,16.2,9.9,224,,83.2,40.6,41.0,18.3,27.2,13.3,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2018-2019,254,222,12.5,87.4,31.9,38.2,29.7,20.7,11.2,222,12.5,87.4,37.8,35.1,27.0,22.0,15.7,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2020-2021,247,185,25.1,74.8,11.8,68.6,19.4,--,-,185,25.1,74.8,23.2,54.0,22.7,11.8,11.3,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2021-2022,195,192,<5,>95,15.6,60.4,23.9,--,-,192,<5,>95,33.3,42.1,24.4,18.2,15.1,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2022-2023,197,197,<5,>95,26.9,50.7,22.3,17.7,9.1,197,<5,>95,34.5,38.5,26.9,16.7,17.7,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2023-2024,193,193,<5,>95,27.4,46.1,26.4,16.5,10.8,193,<5,>95,38.3,39.8,21.7,20.2,18.1,-,-,-,-,-,-
02278,"R Guild Gray Elementary School",2024-2025,182,182,<5,>95,31.3,45.6,23.0,18.6,12.6,182,<5,>95,39.5,43.4,17.0,17.5,21.9,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2015-2016,326,302,,92.6,53.6,20.5,25.8,36.0,17.5,303,,92.9,61.3,19.8,18.8,35.3,26.0,104,74.0,11.5,14.4,52.8,21.1
02279,"Grant M Bowler Elementary School",2016-2017,337,324,,>95,40.7,27.4,31.7,25.6,15.1,324,,>95,54.3,21.2,24.3,30.8,23.4,119,26.8,38.6,34.4,--,-
02279,"Grant M Bowler Elementary School",2017-2018,319,302,,94.6,45.6,21.1,33.1,26.8,18.8,302,,94.6,55.6,21.1,23.1,28.1,27.4,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2018-2019,318,291,8.4,91.5,57.0,17.1,25.7,35.0,21.9,291,8.4,91.5,60.8,15.8,23.3,30.2,30.5,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2020-2021,296,265,10.4,89.5,43.7,28.3,27.9,27.9,15.8,264,10.8,89.1,51.5,25.0,23.4,26.1,25.3,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2021-2022,329,315,<5,>95,41.2,26.3,32.3,25.7,15.5,314,<5,>95,52.2,26.7,21.0,28.3,23.8,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2022-2023,332,321,<5,>95,38.9,24.6,36.4,24.9,14.0,321,<5,>95,49.5,26.1,24.2,28.3,21.1,-,-,-,-,-,-
02279,"Grant M Bowler Elementary School",2023-2024,329,327,<5,>95,49.8,21.4,28.7,30.8,18.9,327,<5,>95,57.4,22.9,19.5,29.9,27.5,-,-,-,-,-,-
02279,"Grant Bowler Elementary School",2024-2025,312,309,<5,>95,54.6,17.7,27.5,30.7,23.9,310,<5,>95,51.6,23.8,24.5,30.6,20.9,-,-,-,-,-,-
02280,"John C Bass Elementary School",2015-2016,387,346,,89.4,47.9,25.1,26.8,30.3,17.6,346,,89.4,57.5,22.8,19.6,29.7,27.7,104,49.0,13.4,37.5,38.4,10.5
02280,"John C Bass Elementary School",2016-2017,417,370,,88.7,46.4,28.1,25.4,29.1,17.2,371,,88.9,56.6,26.9,16.4,31.8,24.7,127,25.9,48.0,25.9,--,-
02280,"John C Bass Elementary School",2017-2018,429,386,,89.9,46.1,25.9,27.9,27.9,18.1,385,,89.7,52.7,25.9,21.2,27.5,25.1,-,-,-,-,-,-
02280,"John C Bass Elementary School",2018-2019,351,322,8.2,91.7,48.7,27.0,24.2,27.0,21.7,322,8.2,91.7,52.4,27.6,19.8,27.3,25.1,-,-,-,-,-,-
02280,"John C Bass Elementary School",2020-2021,299,188,37.1,62.8,28.1,42.0,29.7,20.7,7.4,189,36.7,63.2,40.7,34.9,24.3,22.2,18.5,-,-,-,-,-,-
02280,"John C Bass Elementary School",2021-2022,305,305,<5,>95,36.0,32.1,31.8,25.2,10.8,305,<5,>95,42.2,30.8,26.8,20.9,21.3,-,-,-,-,-,-
02280,"John C Bass Elementary School",2022-2023,284,284,<5,>95,44.0,34.8,21.1,24.2,19.7,284,<5,>95,49.2,28.1,22.5,26.4,22.8,-,-,-,-,-,-
02280,"John C Bass Elementary School",2023-2024,251,251,<5,>95,47.4,21.9,30.6,25.4,21.9,251,<5,>95,58.9,20.3,20.7,30.2,28.6,-,-,-,-,-,-
02280,"John C Bass Elementary School",2024-2025,280,279,<5,>95,46.5,24.7,28.6,25.4,21.1,279,<5,>95,59.1,23.6,17.2,27.9,31.1,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2015-2016,305,247,,80.9,26.3,40.4,33.1,17.0,9.3,248,,81.3,35.0,41.5,23.3,22.9,12.0,81,33.3,38.2,--,29.6,-
02281,"Reynaldo Martinez Elementary School",2016-2017,326,260,,79.7,30.0,38.8,31.1,20.7,9.2,262,,80.3,34.7,39.3,25.9,22.1,12.5,69,-,47.8,40.5,-,-
02281,"Reynaldo Martinez Elementary School",2017-2018,360,293,,81.3,32.4,38.2,29.3,19.1,13.3,293,,81.3,41.2,35.8,22.8,26.6,14.6,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2018-2019,332,285,14.1,85.8,41.0,34.3,24.5,29.8,11.2,285,14.1,85.8,40.0,34.3,25.6,24.5,15.4,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2020-2021,275,227,17.4,82.5,11.0,63.4,25.5,--,-,227,17.4,82.5,21.5,58.5,19.8,--,-,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2021-2022,254,251,<5,>95,17.5,61.7,20.7,--,-,252,<5,>95,21.0,56.3,22.6,14.6,6.3,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2022-2023,226,220,<5,>95,13.1,60.0,26.8,7.2,5.9,223,<5,>95,21.0,61.8,17.0,12.5,8.5,-,-,-,-,-,-
02281,"Reynaldo Martinez Elementary School",2023-2024,205,204,<5,>95,19.1,62.7,18.1,12.2,6.8,204,<5,>95,23.0,58.8,18.1,14.7,8.3,-,-,-,-,-,-
02281,"Reynaldo L Martinez Elementary School",2024-2025,203,202,<5,>95,25.2,48.5,26.2,14.3,10.8,203,<5,>95,33.4,48.2,18.2,18.7,14.7,-,-,-,-,-,-
02282,"William K Moore Elementary School",2015-2016,313,266,,84.9,19.9,49.6,30.4,--,-,266,,84.9,31.5,37.5,30.8,22.5,9.0,90,35.5,--,40.0,27.7,-
02282,"William K Moore Elementary School",2016-2017,323,261,,80.8,22.2,49.4,28.3,15.7,6.5,262,,81.1,24.8,50.7,24.4,19.4,5.3,83,-,67.4,22.8,-,-
02282,"William K Moore Elementary School",2017-2018,331,266,,80.3,19.1,50.0,30.8,12.7,6.3,265,,80.0,24.9,49.0,26.0,19.2,5.6,-,-,-,-,-,-
02282,"William K Moore Elementary School",2018-2019,311,270,13.1,86.8,25.1,48.1,26.6,18.5,6.6,272,12.5,87.4,33.0,44.1,22.7,23.1,9.9,-,-,-,-,-,-
02282,"William K Moore Elementary School",2020-2021,293,190,35.1,64.8,13.1,75.7,--,11.5,-,190,35.1,64.8,22.6,60.5,--,18.4,-,-,-,-,-,-,-
02282,"William K Moore Elementary School",2021-2022,259,256,<5,>95,16.0,63.2,20.7,10.5,5.4,258,<5,>95,21.7,57.3,20.9,12.7,8.9,-,-,-,-,-,-
02282,"William K Moore Elementary School",2022-2023,279,279,<5,>95,17.9,60.5,21.5,10.0,7.8,279,<5,>95,25.0,54.8,20.0,15.4,9.6,-,-,-,-,-,-
02282,"William K Moore Elementary School",2023-2024,245,220,10.2,89.7,24.0,56.8,19.0,14.0,10.0,244,<5,>95,26.6,54.5,18.8,16.8,9.8,-,-,-,-,-,-
02282,"William K Moore Elementary School",2024-2025,251,250,<5,>95,19.6,57.2,23.2,12.0,7.6,250,<5,>95,26.4,49.6,24.0,16.8,9.6,-,-,-,-,-,-
02283,"DVorre & Hall Ober Elementary School",2015-2016,371,333,,89.7,65.4,14.1,20.4,32.1,33.3,330,,88.9,70.6,15.4,13.9,30.6,40.0,110,77.2,-,--,46.3,30.9
02283,"DVorre & Hall Ober Elementary School",2016-2017,405,347,,85.6,59.9,18.1,21.9,26.8,33.1,348,,85.9,64.6,16.6,18.6,29.0,35.6,105,40.9,31.4,--,36.1,-
02283,"DVorre & Hall Ober Elementary School",2017-2018,432,379,,87.7,48.5,25.3,26.1,22.9,25.5,375,,86.8,57.8,19.7,22.4,23.7,34.1,-,-,-,-,-,-
02283,"DVorre & Hall Ober Elementary School",2018-2019,375,330,12.0,88.0,53.0,20.6,26.3,22.7,30.3,328,12.5,87.4,66.7,16.4,16.7,25.6,41.1,-,-,-,-,-,-
